ability,version_group,language,flavor_text
infiltrator,ultra-sun-ultra-moon,it,"Attacca evitando le barriere e il sostituto
del nemico."
infiltrator,ultra-sun-ultra-moon,en,"Passes through the opposing Pokémon’s barrier,
substitute, and the like and strikes."
infiltrator,ultra-sun-ultra-moon,ja,"相手の　壁や　身代わりを
すりぬけて　攻撃　できる"
infiltrator,ultra-sun-ultra-moon,zh-hans,"可以穿透对手的壁障
或替身进行攻击。"
infiltrator,ultra-sun-ultra-moon,es-419,Ataca rodeando la barrera o el sustituto del rival.
infiltrator,lets-go-pikachu-lets-go-eevee,ja-hrkt,"あいての　かべや　みがわりを
すりぬけて　こうげき　できる"
infiltrator,lets-go-pikachu-lets-go-eevee,ko,"상대의 벽이나 대타출동을
뚫고 공격할 수 있다."
infiltrator,lets-go-pikachu-lets-go-eevee,zh-hant,"可穿透對手的屏障
或替身進行攻擊。"
infiltrator,lets-go-pikachu-lets-go-eevee,fr,"Traverse les barrières et les clones de l’ennemi
pour attaquer directement."
infiltrator,lets-go-pikachu-lets-go-eevee,de,"Überwindet gegnerische Schilde sowie Delegatoren
und greift an."
infiltrator,lets-go-pikachu-lets-go-eevee,es,Ataca rodeando la barrera o el sustituto del rival.
infiltrator,lets-go-pikachu-lets-go-eevee,it,"Attacca evitando le barriere e il sostituto
del nemico."
infiltrator,lets-go-pikachu-lets-go-eevee,en,"Passes through the opposing Pokémon’s barrier,
substitute, and the like and strikes."
infiltrator,lets-go-pikachu-lets-go-eevee,ja,"相手の　壁や　身代わりを
すりぬけて　攻撃　できる"
infiltrator,lets-go-pikachu-lets-go-eevee,zh-hans,"可以穿透对手的壁障
或替身进行攻击。"
infiltrator,lets-go-pikachu-lets-go-eevee,es-419,Ataca rodeando la barrera o el sustituto del rival.
infiltrator,sword-shield,ja-hrkt,"あいての　かべや　みがわりを
すりぬけて　こうげき　できる"
infiltrator,sword-shield,ko,"상대의 벽이나 대타출동을
뚫고 공격할 수 있다."
infiltrator,sword-shield,zh-hant,"可穿透對手的屏障
或替身進行攻擊。"
infiltrator,sword-shield,fr,"Traverse les barrières et les clones de l’ennemi
pour attaquer directement."
infiltrator,sword-shield,de,"Überwindet gegnerische Schilde sowie Delegatoren
und greift an."
infiltrator,sword-shield,es,Ataca sorteando la barrera o el sustituto del rival.
infiltrator,sword-shield,it,"Il Pokémon attacca evitando le barriere e il sostituto
del nemico."
infiltrator,sword-shield,en,"Passes through the opposing Pokémon’s barrier,
substitute, and the like and strikes."
infiltrator,sword-shield,ja,"相手の　壁や　身代わりを
すりぬけて　攻撃　できる"
infiltrator,sword-shield,zh-hans,"可以穿透对手的壁障
或替身进行攻击。"
infiltrator,sword-shield,es-419,Ataca sorteando la barrera o el sustituto del rival.
infiltrator,scarlet-violet,fr,Traverse les barrières et les clones adverses\npour attaquer directement.
infiltrator,scarlet-violet,en,"The Pokémon's moves are unaffected by the target's barriers, substitutes, and the like."
mummy,black-white,fr,"Momifie la cap. spé. de
l’ennemi qui le touche."
mummy,black-white,en,"Contact with this Pokémon
spreads this Ability."
mummy,black-2-white-2,en,"Contact with this Pokémon
spreads this Ability."
mummy,x-y,ja-hrkt,"あいてに　さわられると
あいてを　ミイラにする。"
mummy,x-y,ko,"상대의 기술을 받으면
상대를 미라로 만든다."
mummy,x-y,fr,"Momifie le talent de l’ennemi qui
le touche."
mummy,x-y,de,"Berührt man das Pokémon,
übernimmt man seine Fähigkeit."
mummy,x-y,es,"Contagia Momia al rival que lo
toque."
mummy,x-y,it,"L’abilità del nemico cambia
in Mummia dopo il contatto."
mummy,x-y,en,"Contact with the Pokémon
spreads this Ability."
mummy,x-y,ja,"相手に　触られると
相手を　ミイラにする。"
mummy,x-y,es-419,"Contagia Momia al rival que lo
toque."
mummy,omega-ruby-alpha-sapphire,ja-hrkt,"あいてに　さわられると
あいてを　ミイラにする。"
mummy,omega-ruby-alpha-sapphire,ko,"상대의 기술을 받으면
상대를 미라로 만든다."
mummy,omega-ruby-alpha-sapphire,fr,"Momifie le talent de l’ennemi qui
le touche."
mummy,omega-ruby-alpha-sapphire,de,"Berührt man das Pokémon,
übernimmt man seine Fähigkeit."
mummy,omega-ruby-alpha-sapphire,es,"Contagia Momia al rival que lo
toque."
mummy,omega-ruby-alpha-sapphire,it,"L’abilità del nemico cambia
in Mummia dopo il contatto."
mummy,omega-ruby-alpha-sapphire,en,"Contact with the Pokémon
spreads this Ability."
mummy,omega-ruby-alpha-sapphire,ja,"相手に　触られると
相手を　ミイラにする。"
mummy,omega-ruby-alpha-sapphire,es-419,"Contagia Momia al rival que lo
toque."
mummy,sun-moon,ja-hrkt,"あいてに　さわられると
あいてを　ミイラに　してしまう。"
mummy,sun-moon,ko,"상대가 접촉하면
상대를 미라로 만들어버린다."
mummy,sun-moon,zh-hant,"被對手接觸到時，
會將對手變成木乃伊。"
mummy,sun-moon,fr,"Remplace le talent de l’attaquant par « Momie »
lorsque le Pokémon subit une attaque directe."
mummy,sun-moon,de,"Überträgt bei Berührung die Fähigkeit Mumie auf den
Angreifer."
mummy,sun-moon,es,"Contagia la habilidad Momia al rival que entre en
contacto con él."
mummy,sun-moon,it,"L’abilità del nemico diventa Mummia dopo
il contatto."
mummy,sun-moon,en,"Contact with the Pokémon changes the attacker’s
Ability to Mummy."
mummy,sun-moon,ja,"相手に　触られると
相手を　ミイラに　してしまう。"
mummy,sun-moon,zh-hans,"被对手接触到后，
会将对手变为木乃伊。"
mummy,sun-moon,es-419,"Contagia la habilidad Momia al rival que entre en
contacto con él."
mummy,ultra-sun-ultra-moon,ja-hrkt,"あいてに　さわられると
あいてを　ミイラに　してしまう。"
mummy,ultra-sun-ultra-moon,ko,"상대가 접촉하면
상대를 미라로 만들어버린다."
mummy,ultra-sun-ultra-moon,zh-hant,"被對手接觸到時，
會將對手變成木乃伊。"
mummy,ultra-sun-ultra-moon,fr,"Remplace le talent de l’attaquant par « Momie »
lorsque le Pokémon subit une attaque directe."
mummy,ultra-sun-ultra-moon,de,"Überträgt bei Berührung die Fähigkeit Mumie auf den
Angreifer."
mummy,ultra-sun-ultra-moon,es,"Contagia la habilidad Momia al rival que entre en
contacto con él."
mummy,ultra-sun-ultra-moon,it,"L’abilità del nemico diventa Mummia dopo
il contatto."
mummy,ultra-sun-ultra-moon,en,"Contact with the Pokémon changes the attacker’s
Ability to Mummy."
mummy,ultra-sun-ultra-moon,ja,"相手に　触られると
相手を　ミイラに　してしまう。"
mummy,ultra-sun-ultra-moon,zh-hans,"被对手接触到后，
会将对手变为木乃伊。"
mummy,ultra-sun-ultra-moon,es-419,"Contagia la habilidad Momia al rival que entre en
contacto con él."
mummy,lets-go-pikachu-lets-go-eevee,ja-hrkt,"あいてに　さわられると
あいてを　ミイラに　してしまう。"
mummy,lets-go-pikachu-lets-go-eevee,ko,"상대가 접촉하면
상대를 미라로 만들어버린다."
mummy,lets-go-pikachu-lets-go-eevee,zh-hant,"被對手接觸到時，
會將對手變成木乃伊。"
mummy,lets-go-pikachu-lets-go-eevee,fr,"Remplace le talent de l’attaquant par « Momie »
lorsque le Pokémon subit une attaque directe."
mummy,lets-go-pikachu-lets-go-eevee,de,"Überträgt bei Berührung die Fähigkeit Mumie auf den
Angreifer."
mummy,lets-go-pikachu-lets-go-eevee,es,"Contagia la habilidad Momia al rival que entre en
contacto con él."
mummy,lets-go-pikachu-lets-go-eevee,it,"L’abilità del nemico diventa Mummia dopo
il contatto."
mummy,lets-go-pikachu-lets-go-eevee,en,"Contact with the Pokémon changes the attacker’s
Ability to Mummy."
mummy,lets-go-pikachu-lets-go-eevee,ja,"相手に　触られると
相手を　ミイラに　してしまう。"
mummy,lets-go-pikachu-lets-go-eevee,zh-hans,"被对手接触到后，
会将对手变为木乃伊。"
mummy,lets-go-pikachu-lets-go-eevee,es-419,"Contagia la habilidad Momia al rival que entre en
contacto con él."
mummy,sword-shield,ja-hrkt,"あいてに　さわられると
あいてを　ミイラに　してしまう。"
mummy,sword-shield,ko,"상대가 접촉하면
상대를 미라로 만들어버린다."
mummy,sword-shield,zh-hant,"被對手接觸到時，
會將對手變成木乃伊。"
mummy,sword-shield,fr,"Remplace le talent de l’attaquant par « Momie »
lorsque le Pokémon subit une attaque directe."
mummy,sword-shield,de,"Überträgt bei Berührung die Fähigkeit Mumie auf den
Angreifer."
mummy,sword-shield,es,"Contagia la habilidad Momia al rival que entre en
contacto con él."
mummy,sword-shield,it,"Al contatto con il Pokémon, l’abilità del nemico
diventa Mummia."
mummy,sword-shield,en,"Contact with the Pokémon changes the attacker’s
Ability to Mummy."
mummy,sword-shield,ja,"相手に　触られると
相手を　ミイラに　してしまう。"
mummy,sword-shield,zh-hans,"被对手接触到后，
会将对手变为木乃伊。"
mummy,sword-shield,es-419,"Contagia la habilidad Momia al rival que entre en
contacto con él."
mummy,scarlet-violet,fr,"Lorsque le Pokémon subit une attaque directe, le talent\nde l’attaquant est remplacé par Momie."
moxie,black-white,fr,"Monte l’Attaque quand
il met un ennemi K.O."
moxie,black-white,en,"Boosts Attack after
knocking out any Pokémon."
moxie,black-2-white-2,en,"Boosts Attack after
knocking out any Pokémon."
moxie,x-y,ja-hrkt,"あいてを　たおすと
こうげきが　あがる。"
moxie,x-y,ko,"상대를 쓰러뜨리면
공격이 올라간다."
moxie,x-y,fr,"Monte l’Attaque quand il met un
ennemi K.O."
moxie,x-y,de,"Besiegt es ein Pokémon,
steigt sein Angriffs-Wert."
moxie,x-y,es,"Potencia el Ataque al debilitar a
un objetivo."
moxie,x-y,it,"Aumenta l’Attacco quando
manda un nemico KO."
moxie,x-y,en,"Boosts the Attack stat after
knocking out any Pokémon."
moxie,x-y,ja,"相手を　倒すと
攻撃が　あがる。"
moxie,x-y,es-419,"Potencia el Ataque al debilitar a
un objetivo."
moxie,omega-ruby-alpha-sapphire,ja-hrkt,"あいてを　たおすと
こうげきが　あがる。"
moxie,omega-ruby-alpha-sapphire,ko,"상대를 쓰러뜨리면
공격이 올라간다."
moxie,omega-ruby-alpha-sapphire,fr,"Monte l’Attaque quand il met un
ennemi K.O."
moxie,omega-ruby-alpha-sapphire,de,"Besiegt es ein Pokémon,
steigt sein Angriffs-Wert."
moxie,omega-ruby-alpha-sapphire,es,"Potencia el Ataque al debilitar a
un objetivo."
moxie,omega-ruby-alpha-sapphire,it,"Aumenta l’Attacco quando
manda un nemico KO."
moxie,omega-ruby-alpha-sapphire,en,"Boosts the Attack stat after
knocking out any Pokémon."
moxie,omega-ruby-alpha-sapphire,ja,"相手を　倒すと
攻撃が　あがる。"
moxie,omega-ruby-alpha-sapphire,es-419,"Potencia el Ataque al debilitar a
un objetivo."
moxie,sun-moon,ja-hrkt,"あいてを　たおすと
じしんが　ついて
こうげきが　あがる。"
moxie,sun-moon,ko,"상대를 쓰러뜨리면
자신감이 붙어서
공격이 올라간다."
moxie,sun-moon,zh-hant,"如果打倒對手，
會充滿自信並提高攻擊。"
moxie,sun-moon,fr,"Quand le Pokémon met un ennemi K.O., sa confiance
en lui ne connaît plus de limite et son Attaque
augmente."
moxie,sun-moon,de,"Besiegt es ein Pokémon, steigt sein Selbstvertrauen
und somit auch sein Angriff."
moxie,sun-moon,es,"Al debilitar a un objetivo, su confianza se refuerza
de tal manera que aumenta el Ataque."
moxie,sun-moon,it,"Quando manda un nemico KO, il Pokémon si fa
sicuro di sé e aumenta il proprio Attacco."
moxie,sun-moon,en,"The Pokémon shows moxie, and that boosts the
Attack stat after knocking out any Pokémon."
moxie,sun-moon,ja,"相手を　倒すと
自信が　ついて
攻撃が　上がる。"
moxie,sun-moon,zh-hans,"如果打倒对手，
就会充满自信，攻击会提高。"
moxie,sun-moon,es-419,"Al debilitar a un objetivo, su confianza se refuerza
de tal manera que aumenta el Ataque."
moxie,ultra-sun-ultra-moon,ja-hrkt,"あいてを　たおすと
じしんが　ついて
こうげきが　あがる。"
moxie,ultra-sun-ultra-moon,ko,"상대를 쓰러뜨리면
자신감이 붙어서
공격이 올라간다."
moxie,ultra-sun-ultra-moon,zh-hant,"如果打倒對手，
會充滿自信並提高攻擊。"
moxie,ultra-sun-ultra-moon,fr,"Quand le Pokémon met un ennemi K.O., sa confiance
en lui ne connaît plus de limite et son Attaque
augmente."
moxie,ultra-sun-ultra-moon,de,"Besiegt es ein Pokémon, steigt sein Selbstvertrauen
und somit auch sein Angriff."
moxie,ultra-sun-ultra-moon,es,"Al debilitar a un objetivo, su confianza se refuerza
de tal manera que aumenta el Ataque."
moxie,ultra-sun-ultra-moon,it,"Quando manda un nemico KO, il Pokémon si fa
sicuro di sé e aumenta il proprio Attacco."
moxie,ultra-sun-ultra-moon,en,"The Pokémon shows moxie, and that boosts the
Attack stat after knocking out any Pokémon."
moxie,ultra-sun-ultra-moon,ja,"相手を　倒すと
自信が　ついて
攻撃が　上がる。"
moxie,ultra-sun-ultra-moon,zh-hans,"如果打倒对手，
就会充满自信，攻击会提高。"
moxie,ultra-sun-ultra-moon,es-419,"Al debilitar a un objetivo, su confianza se refuerza
de tal manera que aumenta el Ataque."
moxie,lets-go-pikachu-lets-go-eevee,ja-hrkt,"あいてを　たおすと
じしんが　ついて
こうげきが　あがる。"
moxie,lets-go-pikachu-lets-go-eevee,ko,"상대를 쓰러뜨리면
자신감이 붙어서
공격이 올라간다."
moxie,lets-go-pikachu-lets-go-eevee,zh-hant,"如果打倒對手，
會充滿自信並提高攻擊。"
moxie,lets-go-pikachu-lets-go-eevee,fr,"Quand le Pokémon met un ennemi K.O., sa confiance
en lui ne connaît plus de limite et son Attaque
augmente."
moxie,lets-go-pikachu-lets-go-eevee,de,"Besiegt es ein Pokémon, steigt sein Selbstvertrauen
und somit auch sein Angriff."
moxie,lets-go-pikachu-lets-go-eevee,es,"Al debilitar a un objetivo, su confianza se refuerza
de tal manera que aumenta el Ataque."
moxie,lets-go-pikachu-lets-go-eevee,it,"Quando manda un nemico KO, il Pokémon si fa
sicuro di sé e aumenta il proprio Attacco."
moxie,lets-go-pikachu-lets-go-eevee,en,"The Pokémon shows moxie, and that boosts the
Attack stat after knocking out any Pokémon."
moxie,lets-go-pikachu-lets-go-eevee,ja,"相手を　倒すと
自信が　ついて
攻撃が　上がる。"
moxie,lets-go-pikachu-lets-go-eevee,zh-hans,"如果打倒对手，
就会充满自信，攻击会提高。"
moxie,lets-go-pikachu-lets-go-eevee,es-419,"Al debilitar a un objetivo, su confianza se refuerza
de tal manera que aumenta el Ataque."
moxie,sword-shield,ja-hrkt,"あいてを　たおすと
じしんが　ついて
こうげきが　あがる。"
moxie,sword-shield,ko,"상대를 쓰러뜨리면
자신감이 붙어서
공격이 올라간다."
moxie,sword-shield,zh-hant,"如果打倒對手，
會充滿自信並提高攻擊。"
moxie,sword-shield,fr,"Quand le Pokémon met un ennemi K.O.,
sa confiance en lui ne connaît plus de limite
et son Attaque augmente."
moxie,sword-shield,de,"Besiegt es ein Pokémon, steigt sein Selbstvertrauen
und somit auch sein Angriff."
moxie,sword-shield,es,"Al debilitar a un objetivo, su confianza se refuerza
de tal manera que aumenta su Ataque."
moxie,sword-shield,it,"Quando manda un nemico KO, il Pokémon si fa
sicuro di sé e aumenta il proprio Attacco."
moxie,sword-shield,en,"The Pokémon shows moxie, and that boosts the
Attack stat after knocking out any Pokémon."
moxie,sword-shield,ja,"相手を　倒すと
自信が　ついて
攻撃が　上がる。"
moxie,sword-shield,zh-hans,"如果打倒对手，
就会充满自信，攻击会提高。"
moxie,sword-shield,es-419,"Al debilitar a un objetivo, su confianza se refuerza
de tal manera que aumenta su Ataque."
moxie,scarlet-violet,fr,"Quand le Pokémon met un ennemi K.O.,\nsa confiance en lui ne connaît plus de limite\net son Attaque augmente."
