move,version_group,language,flavor_text
dragon-rush,omega-ruby-alpha-sapphire,en,"The user tackles the target while
exhibiting overwhelming menace.
This may also make the target flinch."
dragon-rush,omega-ruby-alpha-sapphire,ja,"すさまじい　殺気で　威圧しながら
体当たりする。
相手を　ひるませることが　ある。"
dragon-rush,omega-ruby-alpha-sapphire,es-419,"Ataca de forma brutal mientras intimida al objetivo.
También puede hacerlo retroceder."
dragon-rush,sun-moon,ja-hrkt,"すさまじい　さっきで　いあつ　しながら
たいあたりする。
あいてを　ひるませる　ことが　ある。"
dragon-rush,sun-moon,ko,"굉장한 살기로 위압하면서
몸통박치기한다.
상대를 풀죽게 만들 때가 있다."
dragon-rush,sun-moon,zh-hant,"釋放出駭人的殺氣，
威嚇並撞擊對手。
有時會使對手畏縮。"
dragon-rush,sun-moon,fr,"Le lanceur frappe l’ennemi en prenant un air
menaçant. Peut aussi l’apeurer."
dragon-rush,sun-moon,de,"Anwender führt einen furchteinflößenden Angriff
aus. Das Ziel schreckt eventuell zurück."
dragon-rush,sun-moon,es,"Ataca de forma brutal mientras intimida al objetivo.
También puede hacerlo retroceder."
dragon-rush,sun-moon,it,"Chi la usa attacca con fare minaccioso e in questo
modo può anche far tentennare il bersaglio."
dragon-rush,sun-moon,en,"The user tackles the target while exhibiting
overwhelming menace. This may also make the
target flinch."
dragon-rush,sun-moon,ja,"すさまじい　殺気で　威圧しながら
体当たりする。
相手を　ひるませることが　ある。"
dragon-rush,sun-moon,zh-hans,"释放出骇人的杀气，
一边威慑一边撞击对手。
有时会使对手畏缩。"
dragon-rush,sun-moon,es-419,"Ataca de forma brutal mientras intimida al objetivo.
También puede hacerlo retroceder."
dragon-rush,ultra-sun-ultra-moon,ja-hrkt,"すさまじい　さっきで　いあつ　しながら
たいあたりする。
あいてを　ひるませる　ことが　ある。"
dragon-rush,ultra-sun-ultra-moon,ko,"굉장한 살기로 위압하면서
몸통박치기한다.
상대를 풀죽게 만들 때가 있다."
dragon-rush,ultra-sun-ultra-moon,zh-hant,"釋放出駭人的殺氣，
威嚇並撞擊對手。
有時會使對手畏縮。"
dragon-rush,ultra-sun-ultra-moon,fr,"Le lanceur frappe l’ennemi en prenant un air
menaçant. Peut aussi l’apeurer."
dragon-rush,ultra-sun-ultra-moon,de,"Anwender führt einen furchteinflößenden Angriff
aus. Das Ziel schreckt eventuell zurück."
dragon-rush,ultra-sun-ultra-moon,es,"Ataca de forma brutal mientras intimida al objetivo.
También puede hacerlo retroceder."
dragon-rush,ultra-sun-ultra-moon,it,"Chi la usa attacca con fare minaccioso e in questo
modo può anche far tentennare il bersaglio."
dragon-rush,ultra-sun-ultra-moon,en,"The user tackles the target while exhibiting
overwhelming menace. This may also make the
target flinch."
dragon-rush,ultra-sun-ultra-moon,ja,"すさまじい　殺気で　威圧しながら
体当たりする。
相手を　ひるませることが　ある。"
dragon-rush,ultra-sun-ultra-moon,zh-hans,"释放出骇人的杀气，
一边威慑一边撞击对手。
有时会使对手畏缩。"
dragon-rush,ultra-sun-ultra-moon,es-419,"Ataca de forma brutal mientras intimida al objetivo.
También puede hacerlo retroceder."
dragon-rush,lets-go-pikachu-lets-go-eevee,ja-hrkt,"すさまじい　さっきで　いあつ　しながら
たいあたりする。
あいてを　ひるませる　ことが　ある。"
dragon-rush,lets-go-pikachu-lets-go-eevee,ko,"굉장한 살기로 위압하면서
몸통박치기한다.
상대를 풀죽게 만들 때가 있다."
dragon-rush,lets-go-pikachu-lets-go-eevee,zh-hant,"釋放出駭人的殺氣，
威嚇並撞擊對手。
有時會使對手畏縮。"
dragon-rush,lets-go-pikachu-lets-go-eevee,fr,"Le lanceur frappe l’ennemi en prenant un air menaçant.
Peut aussi l’apeurer."
dragon-rush,lets-go-pikachu-lets-go-eevee,de,"Anwender führt einen furchteinflößenden Angriff
aus. Das Ziel schreckt eventuell zurück."
dragon-rush,lets-go-pikachu-lets-go-eevee,es,"Ataca de forma brutal mientras intimida al objetivo.
También puede hacerlo retroceder."
dragon-rush,lets-go-pikachu-lets-go-eevee,it,"Chi la usa attacca con fare minaccioso e in questo
modo può anche far tentennare il bersaglio."
dragon-rush,lets-go-pikachu-lets-go-eevee,en,"The user tackles the target while exhibiting
overwhelming menace. This may also make the
target flinch."
dragon-rush,lets-go-pikachu-lets-go-eevee,ja,"すさまじい　殺気で　威圧しながら
体当たりする。
相手を　ひるませることが　ある。"
dragon-rush,lets-go-pikachu-lets-go-eevee,zh-hans,"释放出骇人的杀气，
一边威慑一边撞击对手。
有时会使对手畏缩。"
dragon-rush,lets-go-pikachu-lets-go-eevee,es-419,"Ataca de forma brutal mientras intimida al objetivo.
También puede hacerlo retroceder."
dragon-rush,sword-shield,ja-hrkt,"すさまじい　さっきで　いあつ　しながら
たいあたりする。
あいてを　ひるませる　ことが　ある。"
dragon-rush,sword-shield,ko,"굉장한 살기로 위압하면서
몸통박치기한다.
상대를 풀죽게 만들 때가 있다."
dragon-rush,sword-shield,zh-hant,"釋放出駭人的殺氣，
威嚇並撞擊對手。
有時會使對手畏縮。"
dragon-rush,sword-shield,fr,"Le lanceur frappe l’ennemi en prenant un air menaçant.
Peut aussi l’apeurer."
dragon-rush,sword-shield,de,"Anwender führt einen furchteinflößenden Angriff aus.
Das Ziel schreckt eventuell zurück."
dragon-rush,sword-shield,es,"Ataca de forma brutal mientras intimida al objetivo.
También puede amedrentarlo."
dragon-rush,sword-shield,it,"Chi la usa attacca con fare minaccioso e in questo
modo può anche far tentennare il bersaglio."
dragon-rush,sword-shield,en,"The user tackles the target while exhibiting
overwhelming menace. This may also make the
target flinch."
dragon-rush,sword-shield,ja,"すさまじい　殺気で　威圧しながら
体当たりする。
相手を　ひるませることが　ある。"
dragon-rush,sword-shield,zh-hans,"释放出骇人的杀气，
一边威慑一边撞击对手。
有时会使对手畏缩。"
dragon-rush,sword-shield,es-419,"Ataca de forma brutal mientras intimida al objetivo.
También puede amedrentarlo."
dragon-rush,scarlet-violet,en,The user tackles the target while exhibiting overwhelming menace. This may also make the target flinch.
power-gem,diamond-pearl,en,"The user attacks with
a ray of light that
sparkles as if it were
made of gemstones."
power-gem,platinum,en,"The user attacks with
a ray of light that
sparkles as if it were
made of gemstones."
power-gem,heartgold-soulsilver,en,"The user attacks with
a ray of light that
sparkles as if it were
made of gemstones."
power-gem,black-white,fr,"Le lanceur attaque avec un rayon de
lumière qui scintille comme s’il était
composé de gemmes."
power-gem,black-white,en,"The user attacks with a ray of light that
sparkles as if it were made of gemstones."
power-gem,black-2-white-2,en,"The user attacks with a ray of light that
sparkles as if it were made of gemstones."
power-gem,x-y,ja-hrkt,"ほうせきの　ように　きらめく　ひかりを
はっしゃして　あいてを　こうげきする。"
power-gem,x-y,ko,"보석처럼 반짝이는 빛을
발사하여 상대를 공격한다."
power-gem,x-y,fr,"Le lanceur attaque avec un rayon de lumière qui
scintille comme s’il était composé de gemmes."
power-gem,x-y,de,"Anwender attackiert mit einem Lichtstrahl,
der funkelt, als sei er aus Juwelen."
power-gem,x-y,es,"Ataca con un rayo de luz que centellea como si lo
formaran miles de joyas."
power-gem,x-y,it,"Chi la usa attacca con un raggio di luce che brilla
come se fosse fatto di pietre preziose."
power-gem,x-y,en,"The user attacks with a ray of light that
sparkles as if it were made of gemstones."
power-gem,x-y,ja,"宝石のように　きらめく　光を
発射して　相手を　攻撃する。"
power-gem,x-y,es-419,"Ataca con un rayo de luz que centellea como si lo
formaran miles de joyas."
power-gem,omega-ruby-alpha-sapphire,ja-hrkt,"ほうせきの　ように　きらめく　ひかりを
はっしゃして　あいてを　こうげきする。"
power-gem,omega-ruby-alpha-sapphire,ko,"보석처럼 반짝이는 빛을
발사하여 상대를 공격한다."
power-gem,omega-ruby-alpha-sapphire,fr,"Le lanceur attaque avec un rayon de lumière qui
scintille comme s’il était composé de gemmes."
power-gem,omega-ruby-alpha-sapphire,de,"Anwender attackiert mit einem Lichtstrahl,
der funkelt, als sei er aus Juwelen."
power-gem,omega-ruby-alpha-sapphire,es,"Ataca con un rayo de luz que centellea como si lo
formaran miles de joyas."
power-gem,omega-ruby-alpha-sapphire,it,"Chi la usa attacca con un raggio di luce che brilla
come se fosse fatto di pietre preziose."
power-gem,omega-ruby-alpha-sapphire,en,"The user attacks with a ray of light that
sparkles as if it were made of gemstones."
power-gem,omega-ruby-alpha-sapphire,ja,"宝石のように　きらめく　光を
発射して　相手を　攻撃する。"
power-gem,omega-ruby-alpha-sapphire,es-419,"Ataca con un rayo de luz que centellea como si lo
formaran miles de joyas."
power-gem,sun-moon,ja-hrkt,"ほうせきの　ように　きらめく　ひかりを
はっしゃして　あいてを　こうげきする。"
power-gem,sun-moon,ko,"보석처럼 반짝이는 빛을
발사하여 상대를 공격한다."
power-gem,sun-moon,zh-hant,"發射如寶石般
閃耀的光芒攻擊對手。"
power-gem,sun-moon,fr,"Le lanceur attaque avec un rayon de lumière qui
scintille comme s’il était composé de gemmes."
power-gem,sun-moon,de,"Anwender attackiert mit einem Lichtstrahl,
der funkelt, als sei er aus Juwelen."
power-gem,sun-moon,es,"Ataca con un rayo de luz que centellea como si lo
formaran miles de joyas."
power-gem,sun-moon,it,"Chi la usa attacca con un raggio di luce che brilla
come se fosse fatto di pietre preziose."
power-gem,sun-moon,en,"The user attacks with a ray of light that sparkles as
if it were made of gemstones."
power-gem,sun-moon,ja,"宝石のように　きらめく　光を
発射して　相手を　攻撃する。"
power-gem,sun-moon,zh-hans,"发射如宝石般
闪耀的光芒攻击对手。"
power-gem,sun-moon,es-419,"Ataca con un rayo de luz que centellea como si lo
formaran miles de joyas."
power-gem,ultra-sun-ultra-moon,ja-hrkt,"ほうせきの　ように　きらめく　ひかりを
はっしゃして　あいてを　こうげきする。"
power-gem,ultra-sun-ultra-moon,ko,"보석처럼 반짝이는 빛을
발사하여 상대를 공격한다."
power-gem,ultra-sun-ultra-moon,zh-hant,"發射如寶石般
閃耀的光芒攻擊對手。"
power-gem,ultra-sun-ultra-moon,fr,"Le lanceur attaque avec un rayon de lumière qui
scintille comme s’il était composé de gemmes."
power-gem,ultra-sun-ultra-moon,de,"Anwender attackiert mit einem Lichtstrahl,
der funkelt, als sei er aus Juwelen."
power-gem,ultra-sun-ultra-moon,es,"Ataca con un rayo de luz que centellea como si lo
formaran miles de joyas."
power-gem,ultra-sun-ultra-moon,it,"Chi la usa attacca con un raggio di luce che brilla
come se fosse fatto di pietre preziose."
power-gem,ultra-sun-ultra-moon,en,"The user attacks with a ray of light that sparkles as
if it were made of gemstones."
power-gem,ultra-sun-ultra-moon,ja,"宝石のように　きらめく　光を
発射して　相手を　攻撃する。"
power-gem,ultra-sun-ultra-moon,zh-hans,"发射如宝石般
闪耀的光芒攻击对手。"
power-gem,ultra-sun-ultra-moon,es-419,"Ataca con un rayo de luz que centellea como si lo
formaran miles de joyas."
power-gem,lets-go-pikachu-lets-go-eevee,ja-hrkt,"ほうせきの　ように　きらめく　ひかりを
はっしゃして　あいてを　こうげきする。"
power-gem,lets-go-pikachu-lets-go-eevee,ko,"보석처럼 반짝이는 빛을
발사하여 상대를 공격한다."
power-gem,lets-go-pikachu-lets-go-eevee,zh-hant,"發射如寶石般
閃耀的光芒攻擊對手。"
power-gem,lets-go-pikachu-lets-go-eevee,fr,"Le lanceur attaque avec un rayon de lumière qui scintille
comme s’il était composé de gemmes."
power-gem,lets-go-pikachu-lets-go-eevee,de,"Anwender attackiert mit einem Lichtstrahl,
der funkelt, als sei er aus Juwelen."
power-gem,lets-go-pikachu-lets-go-eevee,es,"Ataca con un rayo de luz que centellea como si lo
formaran miles de joyas."
power-gem,lets-go-pikachu-lets-go-eevee,it,"Chi la usa attacca con un raggio di luce che brilla
come se fosse fatto di pietre preziose."
power-gem,lets-go-pikachu-lets-go-eevee,en,"The user attacks with a ray of light that sparkles as
if it were made of gemstones."
power-gem,lets-go-pikachu-lets-go-eevee,ja,"宝石のように　きらめく　光を
発射して　相手を　攻撃する。"
power-gem,lets-go-pikachu-lets-go-eevee,zh-hans,"发射如宝石般
闪耀的光芒攻击对手。"
power-gem,lets-go-pikachu-lets-go-eevee,es-419,"Ataca con un rayo de luz que centellea como si lo
formaran miles de joyas."
power-gem,sword-shield,ja-hrkt,"ほうせきの　ように　きらめく　ひかりを
はっしゃして　あいてを　こうげきする。"
power-gem,sword-shield,ko,"보석처럼 반짝이는 빛을
발사하여 상대를 공격한다."
power-gem,sword-shield,zh-hant,"發射如寶石般
閃耀的光芒攻擊對手。"
power-gem,sword-shield,fr,"Le lanceur attaque avec un rayon de lumière
qui scintille comme s’il était composé de gemmes."
power-gem,sword-shield,de,"Anwender attackiert mit einem Lichtstrahl, der funkelt,
als sei er aus Juwelen."
power-gem,sword-shield,es,"Ataca con un rayo de luz que centellea como si lo
formaran miles de joyas."
power-gem,sword-shield,it,"Chi la usa attacca con un raggio di luce che brilla
come se fosse fatto di pietre preziose."
power-gem,sword-shield,en,"The user attacks with a ray of light that sparkles as
if it were made of gemstones."
power-gem,sword-shield,ja,"宝石のように　きらめく　光を
発射して　相手を　攻撃する。"
power-gem,sword-shield,zh-hans,"发射如宝石般
闪耀的光芒攻击对手。"
power-gem,sword-shield,es-419,"Ataca con un rayo de luz que centellea como si lo
formaran miles de joyas."
power-gem,scarlet-violet,en,The user attacks with a ray of light that sparkles as if it were made of gemstones.
drain-punch,diamond-pearl,en,"An energy-draining
punch. The user’s
HP is restored by
half the damage taken
by the target."
drain-punch,platinum,en,"An energy-draining
punch. The user’s
HP is restored by
half the damage taken
by the target."
drain-punch,heartgold-soulsilver,en,"An energy-draining
punch. The user’s
HP is restored by
half the damage taken
by the target."
drain-punch,black-white,fr,"Un coup de poing qui draine l’énergie.
Convertit la moitié des dégâts infligés
en PV pour le lanceur."
drain-punch,black-white,en,"An energy-draining punch. The user’s
HP is restored by half the damage taken
by the target."
drain-punch,black-2-white-2,en,"An energy-draining punch. The user’s
HP is restored by half the damage taken
by the target."
drain-punch,x-y,ja-hrkt,"こぶしから　あいての　ちからを
すいとる。あたえた　ダメージの
はんぶんの　ＨＰを　かいふく　できる。"
drain-punch,x-y,ko,"주먹으로 상대의 힘을 흡수한다.
입힌 데미지의 절반에
해당하는 HP를 회복할 수 있다."
