item,version_group,language,flavor_text
float-stone,lets-go-pikachu-lets-go-eevee,es,"Piedra muy ligera que reduce el peso del Pokémon
que la lleve."
float-stone,lets-go-pikachu-lets-go-eevee,it,"Pietra leggerissima che riduce il peso del
Pokémon che l’ha con sé."
float-stone,lets-go-pikachu-lets-go-eevee,en,"An item to be held by a Pokémon. This very light
stone reduces the weight of a Pokémon when held."
float-stone,lets-go-pikachu-lets-go-eevee,ja,"とても　軽い　石。
持たせると　ポケモンの
体重が　軽くなる。"
float-stone,lets-go-pikachu-lets-go-eevee,zh-hans,"非常轻的石头。
携带后，宝可梦的体重会变轻。"
float-stone,lets-go-pikachu-lets-go-eevee,es-419,"Piedra muy ligera que reduce el peso del Pokémon
que la lleve."
float-stone,sword-shield,ja-hrkt,"とても　かるい　いし。
もたせると　ポケモンの
たいじゅうが　かるくなる。"
float-stone,sword-shield,ko,"매우 가벼운 돌.
지니게 하면 포켓몬의
체중이 가벼워진다."
float-stone,sword-shield,zh-hant,"非常輕的石頭。
攜帶後，寶可夢的
體重會變輕。"
float-stone,sword-shield,fr,"Objet à tenir. Une pierre très légère qui réduit le poids
du Pokémon qui la tient."
float-stone,sword-shield,de,"Ein federleichter Stein, der das Gewicht des Trägers
verringert."
float-stone,sword-shield,es,"Piedra muy ligera que reduce el peso del Pokémon que
la lleve."
float-stone,sword-shield,it,"Pietra leggerissima che riduce il peso del
Pokémon che l’ha con sé."
float-stone,sword-shield,en,"An item to be held by a Pokémon. This very light
stone reduces the weight of a Pokémon when held."
float-stone,sword-shield,ja,"とても　軽い　石。
持たせると　ポケモンの
体重が　軽くなる。"
float-stone,sword-shield,zh-hans,"非常轻的石头。
携带后，宝可梦的体重会变轻。"
float-stone,sword-shield,es-419,"Piedra muy ligera que reduce el peso del Pokémon que
la lleve."
rocky-helmet,black-white,fr,"Tenu, cet objet inflige des dégâts
à l’attaquant si ce dernier utilise une
attaque physique qui atteint son but."
rocky-helmet,black-white,en,"If the holder of this item takes damage,
the attacker will also be damaged
upon contact."
rocky-helmet,black-2-white-2,en,"If the holder of this item takes damage,
the attacker will also be damaged
upon contact."
rocky-helmet,x-y,ja-hrkt,"ポケモンに　もたせると
だげきわざを　うけたとき
あいてにも　ダメージを　あたえる。"
rocky-helmet,x-y,ko,"포켓몬에게 지니게 하면
타격 기술을 당했을 때
상대에게도 데미지를 준다."
rocky-helmet,x-y,fr,"Tenu, cet objet inflige des dégâts à l’attaquant
si ce dernier utilise une attaque physique qui
atteint son but."
rocky-helmet,x-y,de,"Wird der Träger von einer physischen
Attacke getroffen, erleidet der Angreifer
ebenfalls Schaden."
rocky-helmet,x-y,es,"Joya de un solo uso que potencia los
movimientos de tipo Roca. Debe llevarla
un Pokémon."
rocky-helmet,x-y,it,"Se il Pokémon che ha questo strumento è colpito
da una mossa fisica, anche il nemico subisce
dei danni."
rocky-helmet,x-y,en,"An item to be held by a Pokémon.
If the holder is hit, the attacker will
also be damaged upon contact."
rocky-helmet,x-y,ja,"ポケモンに　持たせると
打撃技を　受けたとき
相手にも　ダメージを　与える。"
rocky-helmet,x-y,es-419,"Joya de un solo uso que potencia los
movimientos de tipo Roca. Debe llevarla
un Pokémon."
rocky-helmet,sun-moon,ja-hrkt,"ポケモンに　もたせると
だげきわざを　うけたとき
あいてにも　ダメージを　あたえる。"
rocky-helmet,sun-moon,ko,"포켓몬에게 지니게 하면
타격 기술을 당했을 때
상대에게도 데미지를 준다."
rocky-helmet,sun-moon,zh-hant,"讓寶可夢攜帶後，
在受到打擊招式攻擊時，
也能給予對手傷害。"
rocky-helmet,sun-moon,fr,"Tenu, cet objet inflige des dégâts à l’attaquant
si ce dernier utilise une capacité physique qui
atteint sa cible."
rocky-helmet,sun-moon,de,"Wird der Träger von einer physischen Attacke
getroffen, erleidet der Angreifer ebenfalls Schaden."
rocky-helmet,sun-moon,es,"Si el portador es alcanzado por un movimiento de
contacto, el agresor también recibe daño."
rocky-helmet,sun-moon,it,"Se il Pokémon che ha questo strumento è colpito
da una mossa fisica, anche il nemico subisce
dei danni."
rocky-helmet,sun-moon,en,"An item to be held by a Pokémon. If the holder is
hit, the attacker will also be damaged upon contact."
rocky-helmet,sun-moon,ja,"ポケモンに　持たせると
打撃技を　受けたとき
相手にも　ダメージを　与える。"
rocky-helmet,sun-moon,zh-hans,"让宝可梦携带后，
在受到打击招式攻击时，
能给予对手伤害。"
rocky-helmet,sun-moon,es-419,"Si el portador es alcanzado por un movimiento de
contacto, el agresor también recibe daño."
rocky-helmet,ultra-sun-ultra-moon,ja-hrkt,"ポケモンに　もたせると
だげきわざを　うけたとき
あいてにも　ダメージを　あたえる。"
rocky-helmet,ultra-sun-ultra-moon,ko,"포켓몬에게 지니게 하면
타격 기술을 당했을 때
상대에게도 데미지를 준다."
rocky-helmet,ultra-sun-ultra-moon,zh-hant,"讓寶可夢攜帶後，
在受到打擊招式攻擊時，
也能給予對手傷害。"
rocky-helmet,ultra-sun-ultra-moon,fr,"Tenu, cet objet inflige des dégâts à l’attaquant
si ce dernier utilise une capacité physique qui
atteint sa cible."
rocky-helmet,ultra-sun-ultra-moon,de,"Wird der Träger von einer physischen Attacke
getroffen, erleidet der Angreifer ebenfalls Schaden."
rocky-helmet,ultra-sun-ultra-moon,es,"Si el portador es alcanzado por un movimiento de
contacto, el agresor también recibe daño."
rocky-helmet,ultra-sun-ultra-moon,it,"Se il Pokémon che ha questo strumento è colpito
da un attacco diretto, anche il nemico subisce
dei danni."
rocky-helmet,ultra-sun-ultra-moon,en,"An item to be held by a Pokémon. If the holder is
hit, the attacker will also be damaged upon contact."
rocky-helmet,ultra-sun-ultra-moon,ja,"ポケモンに　持たせると
打撃技を　受けたとき
相手にも　ダメージを　与える。"
rocky-helmet,ultra-sun-ultra-moon,zh-hans,"让宝可梦携带后，
在受到打击招式攻击时，
能给予对手伤害。"
rocky-helmet,ultra-sun-ultra-moon,es-419,"Si el portador es alcanzado por un movimiento de
contacto, el agresor también recibe daño."
rocky-helmet,lets-go-pikachu-lets-go-eevee,ja-hrkt,"ポケモンに　もたせると
だげきわざを　うけたとき
あいてにも　ダメージを　あたえる。"
rocky-helmet,lets-go-pikachu-lets-go-eevee,ko,"포켓몬에게 지니게 하면
타격 기술을 당했을 때
상대에게도 데미지를 준다."
rocky-helmet,lets-go-pikachu-lets-go-eevee,zh-hant,"讓寶可夢攜帶後，
在受到打擊招式攻擊時，
也能給予對手傷害。"
rocky-helmet,lets-go-pikachu-lets-go-eevee,fr,"Tenu, cet objet inflige des dégâts à l’attaquant
si ce dernier utilise une capacité physique qui
atteint sa cible."
rocky-helmet,lets-go-pikachu-lets-go-eevee,de,"Wird der Träger von einer physischen Attacke
getroffen, erleidet der Angreifer ebenfalls Schaden."
rocky-helmet,lets-go-pikachu-lets-go-eevee,es,"Si el portador es alcanzado por un movimiento de
contacto, el agresor también recibe daño."
rocky-helmet,lets-go-pikachu-lets-go-eevee,it,"Se il Pokémon che ha questo strumento è colpito
da un attacco diretto, anche il nemico subisce
dei danni."
rocky-helmet,lets-go-pikachu-lets-go-eevee,en,"An item to be held by a Pokémon. If the holder is
hit, the attacker will also be damaged upon contact."
rocky-helmet,lets-go-pikachu-lets-go-eevee,ja,"ポケモンに　持たせると
打撃技を　受けたとき
相手にも　ダメージを　与える。"
rocky-helmet,lets-go-pikachu-lets-go-eevee,zh-hans,"让宝可梦携带后，
在受到打击招式攻击时，
能给予对手伤害。"
rocky-helmet,lets-go-pikachu-lets-go-eevee,es-419,"Si el portador es alcanzado por un movimiento de
contacto, el agresor también recibe daño."
rocky-helmet,sword-shield,ja-hrkt,"ポケモンに　もたせると
だげきわざを　うけたとき
あいてにも　ダメージを　あたえる。"
rocky-helmet,sword-shield,ko,"포켓몬에게 지니게 하면
타격 기술을 당했을 때
상대에게도 데미지를 준다."
rocky-helmet,sword-shield,zh-hant,"讓寶可夢攜帶後，
在受到打擊招式攻擊時，
也能給予對手傷害。"
rocky-helmet,sword-shield,fr,"Objet à tenir. Inflige des dégâts à l’attaquant
si ce dernier utilise une capacité qui atteint
directement le porteur."
rocky-helmet,sword-shield,de,"Wird der Träger von einer physischen Attacke getroffen,
erleidet der Angreifer ebenfalls Schaden."
rocky-helmet,sword-shield,es,"Si el portador es alcanzado por un movimiento de
contacto, el agresor también recibe daño."
rocky-helmet,sword-shield,it,"Se il Pokémon che ha questo strumento è colpito
da un attacco diretto, anche il nemico subisce
dei danni."
rocky-helmet,sword-shield,en,"An item to be held by a Pokémon. If the holder is
hit, the attacker will also be damaged upon contact."
rocky-helmet,sword-shield,ja,"ポケモンに　持たせると
打撃技を　受けたとき
相手にも　ダメージを　与える。"
rocky-helmet,sword-shield,zh-hans,"让宝可梦携带后，
在受到打击招式攻击时，
能给予对手伤害。"
rocky-helmet,sword-shield,es-419,"Si el portador es alcanzado por un movimiento de
contacto, el agresor también recibe daño."
air-balloon,black-white,fr,"Tenu par un Pokémon, cet objet lui
permet de flotter dans les airs.
Il éclate en cas d’attaque."
air-balloon,black-white,en,"When held by a Pokémon, the Pokémon
will float into the air. When the holder
is attacked, this item will burst."
air-balloon,black-2-white-2,en,"When held by a Pokémon, the Pokémon
will float into the air. When the holder
is attacked, this item will burst."
air-balloon,x-y,ja-hrkt,"ポケモンに　もたせると
ポケモンが　ちゅうに　うく。
こうげきを　うけると　われてしまう。"
air-balloon,x-y,ko,"포켓몬에게 지니게 하면
포켓몬이 허공에 뜬다.
공격을 받으면 터져버린다."
air-balloon,x-y,fr,"Tenu par un Pokémon, cet objet lui permet de
flotter dans les airs. Il éclate en cas d’attaque."
air-balloon,x-y,de,"Gibt man ihn einem Pokémon zum Tragen,
fängt es an zu schweben. Wird es getroffen,
platzt der Luftballon."
air-balloon,x-y,es,"Joya de un solo uso que potencia los
movimientos de tipo Fantasma. Debe llevarla
un Pokémon."
air-balloon,x-y,it,"Permette al Pokémon che ha questo strumento
di fluttuare in aria. Scoppia se il Pokémon
è colpito da un attacco."
air-balloon,x-y,en,"An item to be held by a Pokémon.
The holder will float in the air until hit.
Once hit, this item will burst."
air-balloon,x-y,ja,"ポケモンに　持たせると
ポケモンが　宙に　浮く。
攻撃を　受けると　割れてしまう。"
air-balloon,x-y,es-419,"Joya de un solo uso que potencia los
movimientos de tipo Fantasma. Debe llevarla
un Pokémon."
air-balloon,sun-moon,ja-hrkt,"ポケモンに　もたせると
ポケモンが　ちゅうに　うく。
こうげきを　うけると　われてしまう。"
air-balloon,sun-moon,ko,"포켓몬에게 지니게 하면
포켓몬이 허공에 뜬다.
공격을 받으면 터져버린다."
air-balloon,sun-moon,zh-hant,"讓寶可夢攜帶後，
寶可夢會浮在空中。
受到攻擊就會破裂。"
air-balloon,sun-moon,fr,"Tenu par un Pokémon, cet objet lui permet de
flotter dans les airs. Il éclate en cas d’attaque."
air-balloon,sun-moon,de,"Gibt man ihn einem Pokémon zum Tragen, fängt es
an zu schweben. Wird es getroffen, platzt der
Luftballon."
air-balloon,sun-moon,es,"El Pokémon que lo lleve flotará en el aire.
Si recibe un golpe, estallará."
air-balloon,sun-moon,it,"Permette al Pokémon che ha questo strumento
di fluttuare in aria. Scoppia se il Pokémon
è colpito da un attacco."
air-balloon,sun-moon,en,"An item to be held by a Pokémon. The holder will
float in the air until hit. Once hit, this item
will burst."
air-balloon,sun-moon,ja,"ポケモンに　持たせると
ポケモンが　宙に　浮く。
攻撃を　受けると　割れてしまう。"
air-balloon,sun-moon,zh-hans,"让宝可梦携带后，
宝可梦会浮在空中。
受到攻击就会破裂。"
air-balloon,sun-moon,es-419,"El Pokémon que lo lleve flotará en el aire.
Si recibe un golpe, estallará."
air-balloon,ultra-sun-ultra-moon,ja-hrkt,"ポケモンに　もたせると
ポケモンが　ちゅうに　うく。
こうげきを　うけると　われてしまう。"
air-balloon,ultra-sun-ultra-moon,ko,"포켓몬에게 지니게 하면
포켓몬이 허공에 뜬다.
공격을 받으면 터져버린다."
air-balloon,ultra-sun-ultra-moon,zh-hant,"讓寶可夢攜帶後，
寶可夢會浮在空中。
受到攻擊就會破裂。"
air-balloon,ultra-sun-ultra-moon,fr,"Tenu par un Pokémon, cet objet lui permet de
flotter dans les airs. Il éclate en cas d’attaque."
air-balloon,ultra-sun-ultra-moon,de,"Gibt man ihn einem Pokémon zum Tragen, fängt es
an zu schweben. Wird es getroffen, platzt der
Luftballon."
air-balloon,ultra-sun-ultra-moon,es,"El Pokémon que lo lleve flotará en el aire.
Si recibe un golpe, estallará."
air-balloon,ultra-sun-ultra-moon,it,"Permette al Pokémon che ha questo strumento
di fluttuare in aria. Scoppia se il Pokémon
è colpito da un attacco."
air-balloon,ultra-sun-ultra-moon,en,"An item to be held by a Pokémon. The holder will
float in the air until hit. Once hit, this item
will burst."
air-balloon,ultra-sun-ultra-moon,ja,"ポケモンに　持たせると
ポケモンが　宙に　浮く。
攻撃を　受けると　割れてしまう。"
air-balloon,ultra-sun-ultra-moon,zh-hans,"让宝可梦携带后，
宝可梦会浮在空中。
受到攻击就会破裂。"
air-balloon,ultra-sun-ultra-moon,es-419,"El Pokémon que lo lleve flotará en el aire.
Si recibe un golpe, estallará."
air-balloon,lets-go-pikachu-lets-go-eevee,ja-hrkt,"ポケモンに　もたせると
ポケモンが　ちゅうに　うく。
こうげきを　うけると　われてしまう。"
air-balloon,lets-go-pikachu-lets-go-eevee,ko,"포켓몬에게 지니게 하면
포켓몬이 허공에 뜬다.
공격을 받으면 터져버린다."
air-balloon,lets-go-pikachu-lets-go-eevee,zh-hant,"讓寶可夢攜帶後，
寶可夢會浮在空中。
受到攻擊就會破裂。"
air-balloon,lets-go-pikachu-lets-go-eevee,fr,"Tenu par un Pokémon, cet objet lui permet de flotter
dans les airs. Il éclate en cas d’attaque."
air-balloon,lets-go-pikachu-lets-go-eevee,de,"Gibt man ihn einem Pokémon zum Tragen, fängt es
an zu schweben. Wird es getroffen, platzt der
Luftballon."
air-balloon,lets-go-pikachu-lets-go-eevee,es,"El Pokémon que lo lleve flotará en el aire.
Si recibe un golpe, estallará."
air-balloon,lets-go-pikachu-lets-go-eevee,it,"Permette al Pokémon che ha questo strumento
di fluttuare in aria. Scoppia se il Pokémon
è colpito da un attacco."
air-balloon,lets-go-pikachu-lets-go-eevee,en,"An item to be held by a Pokémon. The holder will
float in the air until hit. Once the holder is hit, this item
will burst."
air-balloon,lets-go-pikachu-lets-go-eevee,ja,"ポケモンに　持たせると
ポケモンが　宙に　浮く。
攻撃を　受けると　割れてしまう。"
