species,form,version_group,version,language,flavor_text
412,,omega-ruby-alpha-sapphire,omega-ruby,ja,"冷たい　木枯らしを　防ぐため
小枝や　落ち葉を　材料に
ミノを　作り　体を　覆う。"
412,,omega-ruby-alpha-sapphire,omega-ruby,es-419,"Para protegerse de los vientos fríos invernales, se cubre con
un caparazón de ramas y hojas."
412,,omega-ruby-alpha-sapphire,alpha-sapphire,ja-hrkt,"たたかいで　ミノが　こわれてしまうと
ちかくにある　ざいりょうで
ミノを　すぐに　つくりなおす。"
412,,omega-ruby-alpha-sapphire,alpha-sapphire,ko,"싸움으로 도롱이가 부서져 버리면
가까이 있는 재료로
도롱이를 바로 만들어 고친다."
412,,omega-ruby-alpha-sapphire,alpha-sapphire,fr,"S’il perd sa cape au combat, il en tisse rapidement
une nouvelle avec ce qui lui tombe sous la main."
412,,omega-ruby-alpha-sapphire,alpha-sapphire,de,"Wird sein Umhang im Kampf zerstört, macht es sich schnell
aus dem, was es findet, einen neuen."
412,,omega-ruby-alpha-sapphire,alpha-sapphire,es,"Si su caparazón se rompe en combate, lo rehace rápidamente
con lo que tenga a mano."
412,,omega-ruby-alpha-sapphire,alpha-sapphire,it,"Se il suo manto si rompe mentre lotta, lo rifà velocemente con
ciò che trova attorno a sé."
412,,omega-ruby-alpha-sapphire,alpha-sapphire,en,"If its cloak is broken in battle, it quickly remakes
the cloak with materials nearby."
412,,omega-ruby-alpha-sapphire,alpha-sapphire,ja,"戦いで　ミノが　壊れてしまうと
近くにある　材料で
ミノを　すぐに　作り直す。"
412,,omega-ruby-alpha-sapphire,alpha-sapphire,es-419,"Si su caparazón se rompe en combate, lo rehace rápidamente
con lo que tenga a mano."
413,,diamond-pearl,diamond,en,"When BURMY evolved, its cloak
became a part of this Pokémon’s
body. The cloak is never shed."
413,,diamond-pearl,pearl,en,"Its appearance changes depending
on where it evolved. The materials
on hand become a part of its body."
413,,platinum,platinum,en,"When evolving, its body takes in
surrounding materials. As a result,
there are many body variations."
413,,heartgold-soulsilver,heartgold,en,"It is said that a WORMADAM that
evolves on a cold day will have a
thicker cloak."
413,,heartgold-soulsilver,soulsilver,en,"It is said that a WORMADAM that
evolves on a cold day will have a
thicker cloak."
413,,black-white,black,fr,"À l’évolution, son corps absorbe
les matériaux à proximité et peut
ainsi présenter divers aspects."
413,,black-white,black,en,"When evolving, its body takes in
surrounding materials. As a result,
there are many body variations."
413,,black-white,white,fr,"À l’évolution, son corps absorbe
les matériaux à proximité et peut
ainsi présenter divers aspects."
413,,black-white,white,en,"When evolving, its body takes in
surrounding materials. As a result,
there are many body variations."
413,,black-2-white-2,black-2,en,"When evolving, its body takes in
surrounding materials. As a result,
there are many body variations."
413,,black-2-white-2,white-2,en,"When evolving, its body takes in
surrounding materials. As a result,
there are many body variations."
413,,x-y,x,ja-hrkt,"しんかした　ばしょによって　すがたが
かわる。みぢかにある　ざいりょうが
からだの　いちぶに　なるのだ。"
413,,x-y,x,ko,"진화한 장소에 따라 모습이
바뀐다. 가까이 있는 재료가
몸의 일부가 된다."
413,,x-y,x,fr,"Son apparence varie selon le lieu d’évolution. Son
corps est façonné avec les matériaux à disposition."
413,,x-y,x,de,"Die Umgebung, in der es sich entwickelt, bestimmt
sein Aussehen. Es formt seinen Körper mithilfe
der umliegenden Materialien."
413,,x-y,x,es,"Su apariencia varía según dónde evolucione. Los
materiales que haya pasan a formar parte de su
cuerpo."
413,,x-y,x,it,"Il suo aspetto dipende dal luogo in cui si evolve.
Tutto ciò che ha intorno va a costituire il suo corpo."
413,,x-y,x,en,"Its appearance changes depending on where it
evolved. The materials on hand become a part of
its body."
413,,x-y,x,ja,"進化した　場所によって
姿が　変わる。身近にある　材料が
体の　一部に　なるのだ。"
413,,x-y,x,es-419,"Su apariencia varía según dónde evolucione. Los
materiales que haya pasan a formar parte de su
cuerpo."
413,,x-y,y,ja-hrkt,"ミノムッチから　しんかしたとき
ミノが　からだの　いちぶに　なった。
いっしょう　ミノを　ぬぐことはない。"
413,,x-y,y,ko,"도롱충이로부터 진화할 때
도롱이가 몸의 일부가 되었다.
일생 도롱이를 벗는 일은 없다."
413,,x-y,y,fr,"Quand Cheniti a évolué, sa cape a fusionné avec son
corps. Cheniselle ne s’en sépare jamais."
413,,x-y,y,de,"Als sich Burmy entwickelte, wurde sein Umhang
Teil des Körpers. Es legt den Umhang niemals ab."
413,,x-y,y,es,"Cuando Burmy evolucionó, su caparazón pasó a formar
parte de este Pokémon."
413,,x-y,y,it,"Con l’evoluzione, il manto di Burmy diventa parte del
corpo di questo Pokémon. Non se ne separa mai."
413,,x-y,y,en,"When Burmy evolved, its cloak became a part of
this Pokémon’s body. The cloak is never shed."
413,,x-y,y,ja,"ミノムッチから　進化したとき
ミノが　体の　一部に　なった。
一生　ミノを　脱ぐことはない。"
413,,x-y,y,es-419,"Cuando Burmy evolucionó, su caparazón pasó a formar
parte de este Pokémon."
413,,omega-ruby-alpha-sapphire,omega-ruby,ja-hrkt,"しんかした　ばしょによって　すがたが
かわる。みぢかにある　ざいりょうが
からだの　いちぶに　なるのだ。"
413,,omega-ruby-alpha-sapphire,omega-ruby,ko,"진화한 장소에 따라 모습이
바뀐다. 가까이 있는 재료가
몸의 일부가 된다."
413,,omega-ruby-alpha-sapphire,omega-ruby,fr,"Son apparence varie selon le lieu d’évolution. Son corps est
façonné avec les matériaux à disposition."
413,,omega-ruby-alpha-sapphire,omega-ruby,de,"Die Umgebung, in der es sich entwickelt, bestimmt sein
Aussehen. Es formt seinen Körper mithilfe der umliegenden
Materialien."
413,,omega-ruby-alpha-sapphire,omega-ruby,es,"Su apariencia varía según dónde evolucione. Los materiales
que haya pasan a formar parte de su cuerpo."
413,,omega-ruby-alpha-sapphire,omega-ruby,it,"Il suo aspetto dipende dal luogo in cui si evolve. Tutto ciò
che ha intorno va a costituire il suo corpo."
413,,omega-ruby-alpha-sapphire,omega-ruby,en,"Its appearance changes depending on where it
evolved. The materials on hand become a part of
its body."
413,,omega-ruby-alpha-sapphire,omega-ruby,ja,"進化した　場所によって
姿が　変わる。身近にある　材料が
体の　一部に　なるのだ。"
413,,omega-ruby-alpha-sapphire,omega-ruby,es-419,"Su apariencia varía según dónde evolucione. Los materiales
que haya pasan a formar parte de su cuerpo."
413,,omega-ruby-alpha-sapphire,alpha-sapphire,ja-hrkt,"ミノムッチから　しんかしたとき
ミノが　からだの　いちぶに　なった。
いっしょう　ミノを　ぬぐことはない。"
413,,omega-ruby-alpha-sapphire,alpha-sapphire,ko,"도롱충이로부터 진화할 때
도롱이가 몸의 일부가 되었다.
일생 도롱이를 벗는 일은 없다."
413,,omega-ruby-alpha-sapphire,alpha-sapphire,fr,"Quand Cheniti a évolué, sa cape a fusionné avec son corps.
Cheniselle ne s’en sépare jamais."
413,,omega-ruby-alpha-sapphire,alpha-sapphire,de,"Als sich Burmy entwickelte, wurde sein Umhang Teil
des Körpers. Es legt den Umhang niemals ab."
413,,omega-ruby-alpha-sapphire,alpha-sapphire,es,"Cuando Burmy evolucionó, su caparazón pasó a formar parte
de este Pokémon."
413,,omega-ruby-alpha-sapphire,alpha-sapphire,it,"Con l’evoluzione, il manto di Burmy diventa parte del corpo
di questo Pokémon. Non se ne separa mai."
413,,omega-ruby-alpha-sapphire,alpha-sapphire,en,"When Burmy evolved, its cloak became a part of
this Pokémon’s body. The cloak is never shed."
413,,omega-ruby-alpha-sapphire,alpha-sapphire,ja,"ミノムッチから　進化したとき
ミノが　体の　一部に　なった。
一生　ミノを　脱ぐことはない。"
413,,omega-ruby-alpha-sapphire,alpha-sapphire,es-419,"Cuando Burmy evolucionó, su caparazón pasó a formar parte
de este Pokémon."
414,,diamond-pearl,diamond,en,"It loves the honey of flowers
and steals honey collected by
COMBEE."
414,,diamond-pearl,pearl,en,"It does not keep a nest. It flies
over fields and mountains in
constant search of floral honey."
414,,platinum,platinum,en,"While it loves floral honey, it won’t
gather any itself. Instead, it
plots to steal some from COMBEE."
414,,heartgold-soulsilver,heartgold,en,"It flutters around at night and
steals honey from the COMBEE hive."
414,,heartgold-soulsilver,soulsilver,en,"It flutters around at night and
steals honey from the COMBEE hive."
414,,black-white,black,fr,"Il adore le nectar des fleurs mais
n’en récolte pas lui-même.
Il préfère en voler à un Apitrini."
414,,black-white,black,en,"While it loves floral honey, it won’t
gather any itself. Instead, it
plots to steal some from Combee."
414,,black-white,white,fr,"Il adore le nectar des fleurs mais
n’en récolte pas lui-même.
Il préfère en voler à un Apitrini."
414,,black-white,white,en,"While it loves floral honey, it won’t
gather any itself. Instead, it
plots to steal some from Combee."
414,,black-2-white-2,black-2,en,"While it loves floral honey, it won’t
gather any itself. Instead, it
plots to steal some from Combee."
414,,black-2-white-2,white-2,en,"While it loves floral honey, it won’t
gather any itself. Instead, it
plots to steal some from Combee."
414,,x-y,x,ja-hrkt,"はなの　ミツが　だいすき。
ミツハニーの　あつめた　ミツを
よこどりして　たべてしまう。"
414,,x-y,x,ko,"꽃의 꿀을 매우 좋아한다.
세꿀버리가 모아둔 꿀을
가로채어 먹어 버린다."
414,,x-y,x,fr,"Il aime le nectar des fleurs et n’hésite pas à voler
celui que récupère Apitrini."
414,,x-y,x,de,"Es liebt Honig und stiehlt den Honig,
der von Wadribie gesammelt wurde."
414,,x-y,x,es,"Le encanta la miel de las flores y roba la que recoge
Combee."
414,,x-y,x,it,"Ama il nettare dei fiori. Ruba e mangia il nettare
raccolto da Combee."
414,,x-y,x,en,"It loves the honey of flowers and steals honey
collected by Combee."
414,,x-y,x,ja,"花の　ミツが　大好き。
ミツハニーの　集めた　ミツを
横取りして　食べてしまう。"
414,,x-y,x,es-419,"Le encanta la miel de las flores y roba la que recoge
Combee."
414,,x-y,y,ja-hrkt,"よなか　かっぱつに　とびまわり
ねむっている　ミツハニーの　す　から
ミツを　うばって　にげる。"
414,,x-y,y,ko,"한밤중에 활발하게 날아다니며
잠든 세꿀버리의 둥지에서
꿀을 훔쳐 달아난다."
414,,x-y,y,fr,"Ce Pokémon s’active à la nuit tombée pour voler
le miel des Apitrini pendant leur sommeil."
414,,x-y,y,de,"Nachts fliegt es emsig umher und stiehlt,
während Wadribie schläft, Honig aus dessen Nest."
414,,x-y,y,es,"Hace vida nocturna. Revolotea y roba la miel de las
colmenas de Combee cuando duermen."
414,,x-y,y,it,"Vola qua e là di notte per derubare i Combee del
loro nettare mentre dormono, e poi fuggire."
414,,x-y,y,en,"It flutters around at night and steals honey from
the Combee hive."
414,,x-y,y,ja,"夜中　活発に　飛び回り
眠っている　ミツハニーの　巣から
ミツを　奪って　逃げる。"
414,,x-y,y,es-419,"Hace vida nocturna. Revolotea y roba la miel de las
colmenas de Combee cuando duermen."
414,,omega-ruby-alpha-sapphire,omega-ruby,ja-hrkt,"はなの　ミツが　だいすき。
ミツハニーの　あつめた　ミツを
よこどりして　たべてしまう。"
414,,omega-ruby-alpha-sapphire,omega-ruby,ko,"꽃의 꿀을 매우 좋아한다.
세꿀버리가 모아둔 꿀을
가로채어 먹어 버린다."
414,,omega-ruby-alpha-sapphire,omega-ruby,fr,"Il aime le nectar des fleurs et n’hésite pas à voler
celui que récupère Apitrini."
414,,omega-ruby-alpha-sapphire,omega-ruby,de,"Es liebt Honig und stiehlt den Honig, der von Wadribie
gesammelt wurde."
414,,omega-ruby-alpha-sapphire,omega-ruby,es,Le encanta la miel de las flores y roba la que recoge Combee.
414,,omega-ruby-alpha-sapphire,omega-ruby,it,"Ama il nettare dei fiori. Ruba e mangia il nettare raccolto
da Combee."
414,,omega-ruby-alpha-sapphire,omega-ruby,en,"It loves the honey of flowers and steals honey
collected by Combee."
414,,omega-ruby-alpha-sapphire,omega-ruby,ja,"花の　ミツが　大好き。
ミツハニーの　集めた　ミツを
横取りして　食べてしまう。"
414,,omega-ruby-alpha-sapphire,omega-ruby,es-419,Le encanta la miel de las flores y roba la que recoge Combee.
414,,omega-ruby-alpha-sapphire,alpha-sapphire,ja-hrkt,"よなか　かっぱつに　とびまわり
ねむっている　ミツハニーの　す　から
ミツを　うばって　にげる。"
414,,omega-ruby-alpha-sapphire,alpha-sapphire,ko,"한밤중에 활발하게 날아다니며
잠든 세꿀버리의 둥지에서
꿀을 훔쳐 달아난다."
414,,omega-ruby-alpha-sapphire,alpha-sapphire,fr,"Ce Pokémon s’active à la nuit tombée pour voler le miel
des Apitrini pendant leur sommeil."
414,,omega-ruby-alpha-sapphire,alpha-sapphire,de,"Nachts fliegt es emsig umher und stiehlt, während Wadribie
schläft, Honig aus dessen Nest."
414,,omega-ruby-alpha-sapphire,alpha-sapphire,es,"Hace vida nocturna. Revolotea y roba la miel de las colmenas
de Combee cuando duermen."
414,,omega-ruby-alpha-sapphire,alpha-sapphire,it,"Vola qua e là di notte per derubare i Combee del loro nettare
mentre dormono, e poi fuggire."
414,,omega-ruby-alpha-sapphire,alpha-sapphire,en,"It flutters around at night and steals honey from
the Combee hive."
414,,omega-ruby-alpha-sapphire,alpha-sapphire,ja,"夜中　活発に　飛び回り
眠っている　ミツハニーの　巣から
ミツを　奪って　逃げる。"
414,,omega-ruby-alpha-sapphire,alpha-sapphire,es-419,"Hace vida nocturna. Revolotea y roba la miel de las colmenas
de Combee cuando duermen."
415,,diamond-pearl,diamond,en,"A Pokémon formed by three others.
It busily carries sweet floral
honey to VESPIQUEN."
415,,diamond-pearl,pearl,en,"It collects and delivers honey to
its colony. At night, they cluster
to form a beehive and sleep."
415,,platinum,platinum,en,"The trio is together from birth.
It constantly gathers honey from
flowers to please VESPIQUEN."
415,,heartgold-soulsilver,heartgold,en,"At night, COMBEE sleep in a group of
about a thousand, packed closely
together in a lump."
415,,heartgold-soulsilver,soulsilver,en,"At night, COMBEE sleep in a group of
about a thousand, packed closely
together in a lump."
415,,black-white,black,fr,"Ce trio inséparable depuis la
naissance récolte du miel
pour satisfaire Apireine."
