key,column,pokeapi,pokedb,chosen
gigavolt-havoc/ultra-sun-ultra-moon/it,flavor_text(z-split),"Grazie al Potere Z, chi la usa genera una fortissima
scarica elettrica che colpisce il bersaglio. La potenza
varia a seconda della mossa su cui si basa.",Dummy Data,"Grazie al Potere Z, chi la usa genera una fortissima
scarica elettrica che colpisce il bersaglio. La potenza
varia a seconda della mossa su cui si basa."
gigavolt-havoc/ultra-sun-ultra-moon/en,flavor_text(z-split),"The user hits the target with a powerful electric
current collected by its Z-Power. The power varies,
depending on the original move.",Dummy Data,"The user hits the target with a powerful electric
current collected by its Z-Power. The power varies,
depending on the original move."
gigavolt-havoc/ultra-sun-ultra-moon/ja,flavor_text(z-split),"Ｚパワーで　溜めた　強い　電気を
全力で　相手に　ぶつける。
元になった　技で　威力が　変わる。",ダミーデータ,"Ｚパワーで　溜めた　強い　電気を
全力で　相手に　ぶつける。
元になった　技で　威力が　変わる。"
gigavolt-havoc/ultra-sun-ultra-moon/zh-hans,flavor_text(z-split),"通过Ｚ力量将蓄积的强大电流
全力撞向对手。
威力会根据原来的招式而改变。",ダミーデータ,"通过Ｚ力量将蓄积的强大电流
全力撞向对手。
威力会根据原来的招式而改变。"
gigavolt-havoc/ultra-sun-ultra-moon/es-419,flavor_text(z-split),"El usuario emplea el Poder Z para generar una fuerte
descarga eléctrica con la que electrocuta al objetivo.
Su potencia depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para generar una fuerte
descarga eléctrica con la que electrocuta al objetivo.
Su potencia depende de la del movimiento original."
gigavolt-havoc/lets-go-pikachu-lets-go-eevee/ja-hrkt,flavor_text(z-split),"Ｚパワーで　ためた　つよい　でんきを
ぜんりょくで　あいてに　ぶつける。
もとになった　わざで　いりょくが　かわる。",ダミーデータ,"Ｚパワーで　ためた　つよい　でんきを
ぜんりょくで　あいてに　ぶつける。
もとになった　わざで　いりょくが　かわる。"
gigavolt-havoc/lets-go-pikachu-lets-go-eevee/ko,flavor_text(z-split),"Z파워로 비축한 강한 전기를
전력으로 상대에게 부딪친다.
원래 기술에 따라 위력이 변한다.",Dummy Data,"Z파워로 비축한 강한 전기를
전력으로 상대에게 부딪친다.
원래 기술에 따라 위력이 변한다."
gigavolt-havoc/lets-go-pikachu-lets-go-eevee/zh-hant,flavor_text(z-split),"透過Ｚ力量將蓄積的強大電流
全力撞向對手。
威力會隨原本的招式而改變。",ダミーデータ,"透過Ｚ力量將蓄積的強大電流
全力撞向對手。
威力會隨原本的招式而改變。"
gigavolt-havoc/lets-go-pikachu-lets-go-eevee/fr,flavor_text(z-split),"Le Pokémon utilise la Force Z pour générer un courant
électrique puissant qu’il projette sur l’adversaire.
La puissance varie selon celle de la capacité originale.",Dummy,"Le Pokémon utilise la Force Z pour générer un courant
électrique puissant qu’il projette sur l’adversaire.
La puissance varie selon celle de la capacité originale."
gigavolt-havoc/lets-go-pikachu-lets-go-eevee/de,flavor_text(z-split),"Der Anwender greift das Ziel mit durch Z-Kraft
gesammelter starker Elektrizität an. Die Stärke
variiert je nach zugrunde liegender Attacke.",Dummy data,"Der Anwender greift das Ziel mit durch Z-Kraft
gesammelter starker Elektrizität an. Die Stärke
variiert je nach zugrunde liegender Attacke."
gigavolt-havoc/lets-go-pikachu-lets-go-eevee/es,flavor_text(z-split),"El usuario emplea el Poder Z para generar una fuerte
descarga eléctrica con la que electrocuta al objetivo.
Su potencia depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para generar una fuerte
descarga eléctrica con la que electrocuta al objetivo.
Su potencia depende de la del movimiento original."
gigavolt-havoc/lets-go-pikachu-lets-go-eevee/it,flavor_text(z-split),"Grazie al Potere Z, chi la usa genera una fortissima
scarica elettrica che colpisce il bersaglio. La potenza
varia a seconda della mossa su cui si basa.",Dummy Data,"Grazie al Potere Z, chi la usa genera una fortissima
scarica elettrica che colpisce il bersaglio. La potenza
varia a seconda della mossa su cui si basa."
gigavolt-havoc/lets-go-pikachu-lets-go-eevee/en,flavor_text(z-split),"The user hits the target with a powerful electric
current collected by its Z-Power. The power varies,
depending on the original move.",Dummy Data,"The user hits the target with a powerful electric
current collected by its Z-Power. The power varies,
depending on the original move."
gigavolt-havoc/lets-go-pikachu-lets-go-eevee/ja,flavor_text(z-split),"Ｚパワーで　溜めた　強い　電気を
全力で　相手に　ぶつける。
元になった　技で　威力が　変わる。",ダミーデータ,"Ｚパワーで　溜めた　強い　電気を
全力で　相手に　ぶつける。
元になった　技で　威力が　変わる。"
gigavolt-havoc/lets-go-pikachu-lets-go-eevee/zh-hans,flavor_text(z-split),"通过Ｚ力量将蓄积的强大电流
全力撞向对手。
威力会根据原来的招式而改变。",ダミーデータ,"通过Ｚ力量将蓄积的强大电流
全力撞向对手。
威力会根据原来的招式而改变。"
gigavolt-havoc/lets-go-pikachu-lets-go-eevee/es-419,flavor_text(z-split),"El usuario emplea el Poder Z para generar una fuerte
descarga eléctrica con la que electrocuta al objetivo.
Su potencia depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para generar una fuerte
descarga eléctrica con la que electrocuta al objetivo.
Su potencia depende de la del movimiento original."
shattered-psyche/sun-moon/ja-hrkt,flavor_text(z-split),"Ｚパワーで　あいてを　あやつり
ぜんりょくで　いたい　おもいを　させる。
もとになった　わざで　いりょくが　かわる。",ダミーデータ,"Ｚパワーで　あいてを　あやつり
ぜんりょくで　いたい　おもいを　させる。
もとになった　わざで　いりょくが　かわる。"
shattered-psyche/sun-moon/ko,flavor_text(z-split),"Z파워로 상대를 조종해
전력으로 매서운 맛을 보여준다.
원래 기술에 따라 위력이 변한다.",Dummy Data,"Z파워로 상대를 조종해
전력으로 매서운 맛을 보여준다.
원래 기술에 따라 위력이 변한다."
shattered-psyche/sun-moon/zh-hant,flavor_text(z-split),"透過Ｚ力量操縱對手，
全力使其感受到痛苦。
威力會隨原本的招式而改變。",ダミーデータ,"透過Ｚ力量操縱對手，
全力使其感受到痛苦。
威力會隨原本的招式而改變。"
shattered-psyche/sun-moon/fr,flavor_text(z-split),"Le Pokémon utilise la Force Z pour manipuler
l’adversaire et lui infliger de sérieux dégâts. La
puissance varie selon celle de la capacité originale.",Dummy,"Le Pokémon utilise la Force Z pour manipuler
l’adversaire et lui infliger de sérieux dégâts. La
puissance varie selon celle de la capacité originale."
shattered-psyche/sun-moon/de,flavor_text(z-split),"Der Anwender kontrolliert das Ziel mit Z-Kraft und
macht ihm so das Leben schwer. Die Stärke variiert
je nach zugrunde liegender Attacke.",Dummy data,"Der Anwender kontrolliert das Ziel mit Z-Kraft und
macht ihm so das Leben schwer. Die Stärke variiert
je nach zugrunde liegender Attacke."
shattered-psyche/sun-moon/es,flavor_text(z-split),"Emplea el Poder Z para manipular la mente del
objetivo, infligiéndole un daño ingente. Su potencia
depende de la del movimiento original.",Dummy data,"Emplea el Poder Z para manipular la mente del
objetivo, infligiéndole un daño ingente. Su potencia
depende de la del movimiento original."
shattered-psyche/sun-moon/it,flavor_text(z-split),"Chi la usa si serve del Potere Z per manipolare
la mente del bersaglio causando ingenti danni. La
potenza varia a seconda della mossa su cui si basa.",Dummy Data,"Chi la usa si serve del Potere Z per manipolare
la mente del bersaglio causando ingenti danni. La
potenza varia a seconda della mossa su cui si basa."
shattered-psyche/sun-moon/en,flavor_text(z-split),"The user controls the target with its Z-Power and
hurts the target with full force. The power varies,
depending on the original move.",Dummy Data,"The user controls the target with its Z-Power and
hurts the target with full force. The power varies,
depending on the original move."
shattered-psyche/sun-moon/ja,flavor_text(z-split),"Ｚパワーで　相手を　操り
全力で　痛い　思いを　させる。
元になった　技で　威力が　変わる。",ダミーデータ,"Ｚパワーで　相手を　操り
全力で　痛い　思いを　させる。
元になった　技で　威力が　変わる。"
shattered-psyche/sun-moon/zh-hans,flavor_text(z-split),"通过Ｚ力量操纵对手，
全力使其感受到痛苦。
威力会根据原来的招式而改变。",ダミーデータ,"通过Ｚ力量操纵对手，
全力使其感受到痛苦。
威力会根据原来的招式而改变。"
shattered-psyche/sun-moon/es-419,flavor_text(z-split),"Emplea el Poder Z para manipular la mente del
objetivo, infligiéndole un daño ingente. Su potencia
depende de la del movimiento original.",Dummy data,"Emplea el Poder Z para manipular la mente del
objetivo, infligiéndole un daño ingente. Su potencia
depende de la del movimiento original."
shattered-psyche/ultra-sun-ultra-moon/ja-hrkt,flavor_text(z-split),"Ｚパワーで　あいてを　あやつり
ぜんりょくで　いたい　おもいを　させる。
もとになった　わざで　いりょくが　かわる。",ダミーデータ,"Ｚパワーで　あいてを　あやつり
ぜんりょくで　いたい　おもいを　させる。
もとになった　わざで　いりょくが　かわる。"
shattered-psyche/ultra-sun-ultra-moon/ko,flavor_text(z-split),"Z파워로 상대를 조종해
전력으로 매서운 맛을 보여준다.
원래 기술에 따라 위력이 변한다.",Dummy Data,"Z파워로 상대를 조종해
전력으로 매서운 맛을 보여준다.
원래 기술에 따라 위력이 변한다."
shattered-psyche/ultra-sun-ultra-moon/zh-hant,flavor_text(z-split),"透過Ｚ力量操縱對手，
全力使其感受到痛苦。
威力會隨原本的招式而改變。",ダミーデータ,"透過Ｚ力量操縱對手，
全力使其感受到痛苦。
威力會隨原本的招式而改變。"
shattered-psyche/ultra-sun-ultra-moon/fr,flavor_text(z-split),"Le Pokémon utilise la Force Z pour manipuler
l’adversaire et lui infliger de sérieux dégâts. La
puissance varie selon celle de la capacité originale.",Dummy,"Le Pokémon utilise la Force Z pour manipuler
l’adversaire et lui infliger de sérieux dégâts. La
puissance varie selon celle de la capacité originale."
shattered-psyche/ultra-sun-ultra-moon/de,flavor_text(z-split),"Der Anwender kontrolliert das Ziel mit Z-Kraft und
macht ihm so das Leben schwer. Die Stärke variiert
je nach zugrunde liegender Attacke.",Dummy data,"Der Anwender kontrolliert das Ziel mit Z-Kraft und
macht ihm so das Leben schwer. Die Stärke variiert
je nach zugrunde liegender Attacke."
shattered-psyche/ultra-sun-ultra-moon/es,flavor_text(z-split),"Emplea el Poder Z para manipular la mente del
objetivo, infligiéndole un daño ingente. Su potencia
depende de la del movimiento original.",Dummy data,"Emplea el Poder Z para manipular la mente del
objetivo, infligiéndole un daño ingente. Su potencia
depende de la del movimiento original."
shattered-psyche/ultra-sun-ultra-moon/it,flavor_text(z-split),"Chi la usa si serve del Potere Z per manipolare
la mente del bersaglio causando ingenti danni. La
potenza varia a seconda della mossa su cui si basa.",Dummy Data,"Chi la usa si serve del Potere Z per manipolare
la mente del bersaglio causando ingenti danni. La
potenza varia a seconda della mossa su cui si basa."
shattered-psyche/ultra-sun-ultra-moon/en,flavor_text(z-split),"The user controls the target with its Z-Power and
hurts the target with full force. The power varies,
depending on the original move.",Dummy Data,"The user controls the target with its Z-Power and
hurts the target with full force. The power varies,
depending on the original move."
shattered-psyche/ultra-sun-ultra-moon/ja,flavor_text(z-split),"Ｚパワーで　相手を　操り
全力で　痛い　思いを　させる。
元になった　技で　威力が　変わる。",ダミーデータ,"Ｚパワーで　相手を　操り
全力で　痛い　思いを　させる。
元になった　技で　威力が　変わる。"
shattered-psyche/ultra-sun-ultra-moon/zh-hans,flavor_text(z-split),"通过Ｚ力量操纵对手，
全力使其感受到痛苦。
威力会根据原来的招式而改变。",ダミーデータ,"通过Ｚ力量操纵对手，
全力使其感受到痛苦。
威力会根据原来的招式而改变。"
